o,d,weight,o-point,d-point
258,337,355,POINT (1657990.765618003 2454724.0156804267),POINT (1661421.3535456923 2464235.4880353147)
258,338,53,POINT (1657990.765618003 2454724.0156804267),POINT (1661056.0353274923 2461306.7221280206)
258,339,328,POINT (1657990.765618003 2454724.0156804267),POINT (1662295.4504912612 2453238.843224489)
258,340,124,POINT (1657990.765618003 2454724.0156804267),POINT (1654418.8032109183 2462066.011825512)
258,346,281,POINT (1657990.765618003 2454724.0156804267),POINT (1654236.0222285208 2460601.706869768)
258,347,282,POINT (1657990.765618003 2454724.0156804267),POINT (1657268.1404905948 2452527.7965930174)
258,348,213,POINT (1657990.765618003 2454724.0156804267),POINT (1657458.850839091 2457657.986201712)
258,355,250,POINT (1657990.765618003 2454724.0156804267),POINT (1656910.8275174564 2453262.4672331675)
258,356,196,POINT (1657990.765618003 2454724.0156804267),POINT (1659452.278554183 2466440.5745548396)
258,357,93,POINT (1657990.765618003 2454724.0156804267),POINT (1656204.4627746162 2458395.9207628625)
258,359,208,POINT (1657990.765618003 2454724.0156804267),POINT (1659428.0990875603 2455450.886586648)
258,360,109,POINT (1657990.765618003 2454724.0156804267),POINT (1658006.9567252127 2462051.8651961302)
258,362,377,POINT (1657990.765618003 2454724.0156804267),POINT (1660675.234569206 2451046.26869498)
258,363,357,POINT (1657990.765618003 2454724.0156804267),POINT (1662485.6812871923 2458369.4800756676)
258,364,102,POINT (1657990.765618003 2454724.0156804267),POINT (1661040.388622987 2453977.6572270934)
258,367,51,POINT (1657990.765618003 2454724.0156804267),POINT (1657649.749561368 2462785.8121804916)
258,372,232,POINT (1657990.765618003 2454724.0156804267),POINT (1660317.755557599 2451781.194197096)
258,373,332,POINT (1657990.765618003 2454724.0156804267),POINT (1660516.0295956251 2460576.3032455645)
258,376,316,POINT (1657990.765618003 2454724.0156804267),POINT (1665171.0601406873 2454692.1823867806)
258,381,139,POINT (1657990.765618003 2454724.0156804267),POINT (1662478.0101897833 2454704.4073069287)
258,382,76,POINT (1657990.765618003 2454724.0156804267),POINT (1653513.3931460031 2458406.676628373)
258,385,51,POINT (1657990.765618003 2454724.0156804267),POINT (1657101.6036138115 2458392.258700954)
258,386,269,POINT (1657990.765618003 2454724.0156804267),POINT (1653878.9541661404 2461335.6158826496)
258,387,359,POINT (1657990.765618003 2454724.0156804267),POINT (1661937.9343510042 2453973.6606956436)
258,388,81,POINT (1657990.765618003 2454724.0156804267),POINT (1666251.3585536536 2456153.550951829)
258,390,92,POINT (1657990.765618003 2454724.0156804267),POINT (1666068.8604466259 2454688.030753189)
258,398,307,POINT (1657990.765618003 2454724.0156804267),POINT (1656927.1015693825 2460591.0502135903)
258,399,288,POINT (1657990.765618003 2454724.0156804267),POINT (1652450.9389992873 2464270.5262787812)
258,401,88,POINT (1657990.765618003 2454724.0156804267),POINT (1658348.10342234 2453989.4169811686)
258,403,68,POINT (1657990.765618003 2454724.0156804267),POINT (1654958.6605614892 2462796.3700273978)
258,404,196,POINT (1657990.765618003 2454724.0156804267),POINT (1661032.7393539161 2450311.2706369786)
258,405,60,POINT (1657990.765618003 2454724.0156804267),POINT (1652093.9994590129 2465004.072464375)
258,407,317,POINT (1657990.765618003 2454724.0156804267),POINT (1661778.699564124 2463501.5033349115)
258,408,154,POINT (1657990.765618003 2454724.0156804267),POINT (1656221.1780990376 2465720.8747161366)
258,409,188,POINT (1657990.765618003 2454724.0156804267),POINT (1660333.380239186 2459111.5727744536)
258,410,186,POINT (1657990.765618003 2454724.0156804267),POINT (1658555.1458189916 2466444.1035016505)
258,411,66,POINT (1657990.765618003 2454724.0156804267),POINT (1658364.1896160415 2461317.845671444)
258,412,113,POINT (1657990.765618003 2454724.0156804267),POINT (1659809.5093483622 2465706.843944606)
258,414,375,POINT (1657990.765618003 2454724.0156804267),POINT (1659777.7122191591 2451050.296574424)
258,417,73,POINT (1657990.765618003 2454724.0156804267),POINT (1667149.1995502617 2456149.395537761)
258,423,366,POINT (1657990.765618003 2454724.0156804267),POINT (1664280.8425726332 2458361.580011546)
258,426,148,POINT (1657990.765618003 2454724.0156804267),POINT (1657625.4792180455 2451793.0533817736)
258,427,165,POINT (1657990.765618003 2454724.0156804267),POINT (1651554.2208375433 2464273.818321054)
258,430,142,POINT (1657990.765618003 2454724.0156804267),POINT (1659992.2267755892 2467170.7016893914)
258,431,234,POINT (1657990.765618003 2454724.0156804267),POINT (1658546.8966649086 2462782.2159383167)
258,434,108,POINT (1657990.765618003 2454724.0156804267),POINT (1661215.298428351 2451777.164615246)
258,435,334,POINT (1657990.765618003 2454724.0156804267),POINT (1663025.7444812371 2459100.0050557037)
258,436,248,POINT (1657990.765618003 2454724.0156804267),POINT (1659595.1312231226 2449584.363770795)
258,437,239,POINT (1657990.765618003 2454724.0156804267),POINT (1661580.443979789 2454708.4056260986)
258,438,376,POINT (1657990.765618003 2454724.0156804267),POINT (1658189.677146062 2463516.12696522)
258,439,31,POINT (1657990.765618003 2454724.0156804267),POINT (1660857.807029394 2452512.0541112036)
258,440,288,POINT (1657990.765618003 2454724.0156804267),POINT (1662676.1015708118 2463497.7511697374)
258,442,350,POINT (1657990.765618003 2454724.0156804267),POINT (1656021.7483563945 2456931.073318973)
258,444,291,POINT (1657990.765618003 2454724.0156804267),POINT (1658372.4068360399 2464980.206409157)
258,445,93,POINT (1657990.765618003 2454724.0156804267),POINT (1660150.7401090832 2457646.6599411136)
258,446,104,POINT (1657990.765618003 2454724.0156804267),POINT (1661596.04923765 2462037.103095866)
258,448,124,POINT (1657990.765618003 2454724.0156804267),POINT (1663018.0941398512 2455435.116091568)
258,449,165,POINT (1657990.765618003 2454724.0156804267),POINT (1656761.056262779 2466451.045722319)
258,451,302,POINT (1657990.765618003 2454724.0156804267),POINT (1652633.786447382 2465734.288875808)
258,452,169,POINT (1657990.765618003 2454724.0156804267),POINT (1659610.734213803 2456916.0555289485)
258,453,184,POINT (1657990.765618003 2454724.0156804267),POINT (1656387.1863642065 2459860.586032225)
258,454,14,POINT (1657990.765618003 2454724.0156804267),POINT (1657284.309716966 2459856.958776066)
258,455,137,POINT (1657990.765618003 2454724.0156804267),POINT (1658729.6129757818 2464246.4038738087)
258,456,144,POINT (1657990.765618003 2454724.0156804267),POINT (1660508.12744227 2456912.20517335)
258,457,245,POINT (1657990.765618003 2454724.0156804267),POINT (1661953.4344260413 2461302.937366097)
258,459,193,POINT (1657990.765618003 2454724.0156804267),POINT (1663923.3163075414 2459096.0723174345)
258,460,364,POINT (1657990.765618003 2454724.0156804267),POINT (1656918.9066916034 2456927.376412558)
258,461,322,POINT (1657990.765618003 2454724.0156804267),POINT (1653696.1690728809 2459871.237297887)
258,462,337,POINT (1657990.765618003 2454724.0156804267),POINT (1652990.7383991429 2465000.778586257)
258,463,106,POINT (1657990.765618003 2454724.0156804267),POINT (1661755.3704042083 2452508.022801591)
258,465,119,POINT (1657990.765618003 2454724.0156804267),POINT (1657467.025024877 2461321.4766113907)
258,467,26,POINT (1657990.765618003 2454724.0156804267),POINT (1666609.0259789359 2455418.732124283)
260,261,277,POINT (1658904.141910646 2462048.2323762076),POINT (1660349.469880249 2466437.0070478376)
260,262,362,POINT (1658904.141910646 2462048.2323762076),POINT (1654601.5934001908 2463530.1346375337)
260,266,160,POINT (1658904.141910646 2462048.2323762076),POINT (1657633.4535639822 2455458.541818732)
260,269,217,POINT (1658904.141910646 2462048.2323762076),POINT (1666791.5198381636 2456884.1783064534)
260,270,319,POINT (1658904.141910646 2462048.2323762076),POINT (1651911.1479552016 2463540.236243488)
260,272,153,POINT (1658904.141910646 2462048.2323762076),POINT (1664098.2863517583 2456896.4200628297)
260,277,48,POINT (1658904.141910646 2462048.2323762076),POINT (1666433.8659059817 2457618.8885700395)
260,281,341,POINT (1658904.141910646 2462048.2323762076),POINT (1652268.1007696895 2462806.581595513)
260,283,200,POINT (1658904.141910646 2462048.2323762076),POINT (1664455.8518409375 2456161.7466911864)
260,284,311,POINT (1658904.141910646 2462048.2323762076),POINT (1659070.7364965314 2456185.413328439)
260,285,53,POINT (1658904.141910646 2462048.2323762076),POINT (1660135.1788322916 2450315.3350703213)
260,287,258,POINT (1658904.141910646 2462048.2323762076),POINT (1655847.2794148256 2459130.084096792)
260,289,185,POINT (1658904.141910646 2462048.2323762076),POINT (1663908.2788184455 2451764.8462831685)
260,290,14,POINT (1658904.141910646 2462048.2323762076),POINT (1662668.282044009 2459834.38834606)
260,291,74,POINT (1658904.141910646 2462048.2323762076),POINT (1661222.9793738052 2455443.0780158597)
260,292,97,POINT (1658904.141910646 2462048.2323762076),POINT (1657832.4833502683 2464249.965456991)
260,293,42,POINT (1658904.141910646 2462048.2323762076),POINT (1658912.3385725063 2465710.4094516)
260,294,378,POINT (1658904.141910646 2462048.2323762076),POINT (1660690.754176871 2458377.2265354255)
260,295,357,POINT (1658904.141910646 2462048.2323762076),POINT (1662136.0713205927 2462767.4461196037)
260,297,215,POINT (1658904.141910646 2462048.2323762076),POINT (1660500.3413996487 2453246.871056325)
260,298,286,POINT (1658904.141910646 2462048.2323762076),POINT (1659976.0320475493 2459845.8464780003)
260,300,281,POINT (1658904.141910646 2462048.2323762076),POINT (1655664.5516759097 2457665.3451608275)
260,301,48,POINT (1658904.141910646 2462048.2323762076),POINT (1652442.263521056 2460608.61915999)
260,303,163,POINT (1658904.141910646 2462048.2323762076),POINT (1657824.2455496532 2460587.421128233)
260,304,344,POINT (1658904.141910646 2462048.2323762076),POINT (1659269.5570450437 2464976.642876767)
260,305,377,POINT (1658904.141910646 2462048.2323762076),POINT (1661048.1538644275 2457642.8077608766)
260,306,210,POINT (1658904.141910646 2462048.2323762076),POINT (1662493.46881893 2462033.316389327)
260,307,214,POINT (1658904.141910646 2462048.2323762076),POINT (1662660.579071721 2456169.7889907383)
260,311,375,POINT (1658904.141910646 2462048.2323762076),POINT (1652807.9042362904 2463536.9075278984)
260,312,24,POINT (1658904.141910646 2462048.2323762076),POINT (1662303.0897686537 2456904.3893593843)
260,315,265,POINT (1658904.141910646 2462048.2323762076),POINT (1654053.2504292019 2459137.2197966864)
260,316,245,POINT (1658904.141910646 2462048.2323762076),POINT (1663565.8158034487 2459830.4921081206)
260,317,65,POINT (1658904.141910646 2462048.2323762076),POINT (1656561.6718655992 2457661.684868133)
260,318,67,POINT (1658904.141910646 2462048.2323762076),POINT (1653339.1134326102 2460605.1822283003)
260,319,296,POINT (1658904.141910646 2462048.2323762076),POINT (1661397.8666290352 2453242.8762872275)
260,320,358,POINT (1658904.141910646 2462048.2323762076),POINT (1665711.2053193129 2455422.885635433)
260,321,291,POINT (1658904.141910646 2462048.2323762076),POINT (1653521.9118158706 2462069.452329916)
260,323,304,POINT (1658904.141910646 2462048.2323762076),POINT (1663740.7466312917 2457631.020914115)
260,332,38,POINT (1658904.141910646 2462048.2323762076),POINT (1657109.830227178 2462055.459549107)
260,333,306,POINT (1658904.141910646 2462048.2323762076),POINT (1655681.308230386 2464990.6658469574)
260,335,205,POINT (1658904.141910646 2462048.2323762076),POINT (1657808.1178620358 2453258.62562017)
260,337,215,POINT (1658904.141910646 2462048.2323762076),POINT (1661421.3535456923 2464235.4880353147)
260,338,168,POINT (1658904.141910646 2462048.2323762076),POINT (1661056.0353274923 2461306.7221280206)
260,339,342,POINT (1658904.141910646 2462048.2323762076),POINT (1662295.4504912612 2453238.843224489)
260,340,243,POINT (1658904.141910646 2462048.2323762076),POINT (1654418.8032109183 2462066.011825512)
260,346,198,POINT (1658904.141910646 2462048.2323762076),POINT (1654236.0222285208 2460601.706869768)
260,347,350,POINT (1658904.141910646 2462048.2323762076),POINT (1657268.1404905948 2452527.7965930174)
260,348,45,POINT (1658904.141910646 2462048.2323762076),POINT (1657458.850839091 2457657.986201712)
260,355,63,POINT (1658904.141910646 2462048.2323762076),POINT (1656910.8275174564 2453262.4672331675)
260,356,315,POINT (1658904.141910646 2462048.2323762076),POINT (1659452.278554183 2466440.5745548396)
260,357,353,POINT (1658904.141910646 2462048.2323762076),POINT (1656204.4627746162 2458395.9207628625)
260,359,98,POINT (1658904.141910646 2462048.2323762076),POINT (1659428.0990875603 2455450.886586648)
260,360,89,POINT (1658904.141910646 2462048.2323762076),POINT (1658006.9567252127 2462051.8651961302)
260,362,327,POINT (1658904.141910646 2462048.2323762076),POINT (1660675.234569206 2451046.26869498)
260,363,183,POINT (1658904.141910646 2462048.2323762076),POINT (1662485.6812871923 2458369.4800756676)
260,364,360,POINT (1658904.141910646 2462048.2323762076),POINT (1661040.388622987 2453977.6572270934)
260,367,360,POINT (1658904.141910646 2462048.2323762076),POINT (1657649.749561368 2462785.8121804916)
260,372,223,POINT (1658904.141910646 2462048.2323762076),POINT (1660317.755557599 2451781.194197096)
260,373,210,POINT (1658904.141910646 2462048.2323762076),POINT (1660516.0295956251 2460576.3032455645)
260,376,12,POINT (1658904.141910646 2462048.2323762076),POINT (1665171.0601406873 2454692.1823867806)
260,381,54,POINT (1658904.141910646 2462048.2323762076),POINT (1662478.0101897833 2454704.4073069287)
260,382,328,POINT (1658904.141910646 2462048.2323762076),POINT (1653513.3931460031 2458406.676628373)
260,385,369,POINT (1658904.141910646 2462048.2323762076),POINT (1657101.6036138115 2458392.258700954)
260,386,250,POINT (1658904.141910646 2462048.2323762076),POINT (1653878.9541661404 2461335.6158826496)
260,387,362,POINT (1658904.141910646 2462048.2323762076),POINT (1661937.9343510042 2453973.6606956436)
260,388,93,POINT (1658904.141910646 2462048.2323762076),POINT (1666251.3585536536 2456153.550951829)
260,390,349,POINT (1658904.141910646 2462048.2323762076),POINT (1666068.8604466259 2454688.030753189)
260,398,359,POINT (1658904.141910646 2462048.2323762076),POINT (1656927.1015693825 2460591.0502135903)
260,399,84,POINT (1658904.141910646 2462048.2323762076),POINT (1652450.9389992873 2464270.5262787812)
260,401,295,POINT (1658904.141910646 2462048.2323762076),POINT (1658348.10342234 2453989.4169811686)
260,403,126,POINT (1658904.141910646 2462048.2323762076),POINT (1654958.6605614892 2462796.3700273978)
260,404,49,POINT (1658904.141910646 2462048.2323762076),POINT (1661032.7393539161 2450311.2706369786)
260,405,241,POINT (1658904.141910646 2462048.2323762076),POINT (1652093.9994590129 2465004.072464375)
260,407,320,POINT (1658904.141910646 2462048.2323762076),POINT (1661778.699564124 2463501.5033349115)
260,408,194,POINT (1658904.141910646 2462048.2323762076),POINT (1656221.1780990376 2465720.8747161366)
260,409,200,POINT (1658904.141910646 2462048.2323762076),POINT (1660333.380239186 2459111.5727744536)
260,410,295,POINT (1658904.141910646 2462048.2323762076),POINT (1658555.1458189916 2466444.1035016505)
260,411,43,POINT (1658904.141910646 2462048.2323762076),POINT (1658364.1896160415 2461317.845671444)
260,412,373,POINT (1658904.141910646 2462048.2323762076),POINT (1659809.5093483622 2465706.843944606)
260,414,147,POINT (1658904.141910646 2462048.2323762076),POINT (1659777.7122191591 2451050.296574424)
260,417,215,POINT (1658904.141910646 2462048.2323762076),POINT (1667149.1995502617 2456149.395537761)
260,423,145,POINT (1658904.141910646 2462048.2323762076),POINT (1664280.8425726332 2458361.580011546)
260,426,68,POINT (1658904.141910646 2462048.2323762076),POINT (1657625.4792180455 2451793.0533817736)
260,427,254,POINT (1658904.141910646 2462048.2323762076),POINT (1651554.2208375433 2464273.818321054)
260,430,83,POINT (1658904.141910646 2462048.2323762076),POINT (1659992.2267755892 2467170.7016893914)
260,431,247,POINT (1658904.141910646 2462048.2323762076),POINT (1658546.8966649086 2462782.2159383167)
260,434,20,POINT (1658904.141910646 2462048.2323762076),POINT (1661215.298428351 2451777.164615246)
260,435,65,POINT (1658904.141910646 2462048.2323762076),POINT (1663025.7444812371 2459100.0050557037)
260,436,227,POINT (1658904.141910646 2462048.2323762076),POINT (1659595.1312231226 2449584.363770795)
260,437,295,POINT (1658904.141910646 2462048.2323762076),POINT (1661580.443979789 2454708.4056260986)
260,438,236,POINT (1658904.141910646 2462048.2323762076),POINT (1658189.677146062 2463516.12696522)
260,439,169,POINT (1658904.141910646 2462048.2323762076),POINT (1660857.807029394 2452512.0541112036)
260,440,379,POINT (1658904.141910646 2462048.2323762076),POINT (1662676.1015708118 2463497.7511697374)
260,442,213,POINT (1658904.141910646 2462048.2323762076),POINT (1656021.7483563945 2456931.073318973)
260,444,85,POINT (1658904.141910646 2462048.2323762076),POINT (1658372.4068360399 2464980.206409157)
260,445,349,POINT (1658904.141910646 2462048.2323762076),POINT (1660150.7401090832 2457646.6599411136)
260,446,242,POINT (1658904.141910646 2462048.2323762076),POINT (1661596.04923765 2462037.103095866)
260,448,167,POINT (1658904.141910646 2462048.2323762076),POINT (1663018.0941398512 2455435.116091568)
260,449,325,POINT (1658904.141910646 2462048.2323762076),POINT (1656761.056262779 2466451.045722319)
260,451,74,POINT (1658904.141910646 2462048.2323762076),POINT (1652633.786447382 2465734.288875808)
260,452,263,POINT (1658904.141910646 2462048.2323762076),POINT (1659610.734213803 2456916.0555289485)
260,453,120,POINT (1658904.141910646 2462048.2323762076),POINT (1656387.1863642065 2459860.586032225)
260,454,220,POINT (1658904.141910646 2462048.2323762076),POINT (1657284.309716966 2459856.958776066)
260,455,140,POINT (1658904.141910646 2462048.2323762076),POINT (1658729.6129757818 2464246.4038738087)
260,456,290,POINT (1658904.141910646 2462048.2323762076),POINT (1660508.12744227 2456912.20517335)
260,457,308,POINT (1658904.141910646 2462048.2323762076),POINT (1661953.4344260413 2461302.937366097)
260,459,63,POINT (1658904.141910646 2462048.2323762076),POINT (1663923.3163075414 2459096.0723174345)
260,460,228,POINT (1658904.141910646 2462048.2323762076),POINT (1656918.9066916034 2456927.376412558)
260,461,332,POINT (1658904.141910646 2462048.2323762076),POINT (1653696.1690728809 2459871.237297887)
260,462,44,POINT (1658904.141910646 2462048.2323762076),POINT (1652990.7383991429 2465000.778586257)
260,463,72,POINT (1658904.141910646 2462048.2323762076),POINT (1661755.3704042083 2452508.022801591)
260,465,232,POINT (1658904.141910646 2462048.2323762076),POINT (1657467.025024877 2461321.4766113907)
260,467,346,POINT (1658904.141910646 2462048.2323762076),POINT (1666609.0259789359 2455418.732124283)
261,262,279,POINT (1660349.469880249 2466437.0070478376),POINT (1654601.5934001908 2463530.1346375337)
261,266,371,POINT (1660349.469880249 2466437.0070478376),POINT (1657633.4535639822 2455458.541818732)
261,269,328,POINT (1660349.469880249 2466437.0070478376),POINT (1666791.5198381636 2456884.1783064534)
261,270,281,POINT (1660349.469880249 2466437.0070478376),POINT (1651911.1479552016 2463540.236243488)
261,272,76,POINT (1660349.469880249 2466437.0070478376),POINT (1664098.2863517583 2456896.4200628297)
261,277,68,POINT (1660349.469880249 2466437.0070478376),POINT (1666433.8659059817 2457618.8885700395)
261,281,36,POINT (1660349.469880249 2466437.0070478376),POINT (1652268.1007696895 2462806.581595513)
261,283,48,POINT (1660349.469880249 2466437.0070478376),POINT (1664455.8518409375 2456161.7466911864)
261,284,100,POINT (1660349.469880249 2466437.0070478376),POINT (1659070.7364965314 2456185.413328439)
261,285,80,POINT (1660349.469880249 2466437.0070478376),POINT (1660135.1788322916 2450315.3350703213)
261,287,214,POINT (1660349.469880249 2466437.0070478376),POINT (1655847.2794148256 2459130.084096792)
261,289,128,POINT (1660349.469880249 2466437.0070478376),POINT (1663908.2788184455 2451764.8462831685)
261,290,193,POINT (1660349.469880249 2466437.0070478376),POINT (1662668.282044009 2459834.38834606)
261,291,278,POINT (1660349.469880249 2466437.0070478376),POINT (1661222.9793738052 2455443.0780158597)
261,292,317,POINT (1660349.469880249 2466437.0070478376),POINT (1657832.4833502683 2464249.965456991)
261,293,257,POINT (1660349.469880249 2466437.0070478376),POINT (1658912.3385725063 2465710.4094516)
261,294,32,POINT (1660349.469880249 2466437.0070478376),POINT (1660690.754176871 2458377.2265354255)
261,295,358,POINT (1660349.469880249 2466437.0070478376),POINT (1662136.0713205927 2462767.4461196037)
261,297,193,POINT (1660349.469880249 2466437.0070478376),POINT (1660500.3413996487 2453246.871056325)
261,298,207,POINT (1660349.469880249 2466437.0070478376),POINT (1659976.0320475493 2459845.8464780003)
261,300,192,POINT (1660349.469880249 2466437.0070478376),POINT (1655664.5516759097 2457665.3451608275)
261,301,86,POINT (1660349.469880249 2466437.0070478376),POINT (1652442.263521056 2460608.61915999)
261,303,332,POINT (1660349.469880249 2466437.0070478376),POINT (1657824.2455496532 2460587.421128233)
261,304,111,POINT (1660349.469880249 2466437.0070478376),POINT (1659269.5570450437 2464976.642876767)
261,305,112,POINT (1660349.469880249 2466437.0070478376),POINT (1661048.1538644275 2457642.8077608766)
261,306,288,POINT (1660349.469880249 2466437.0070478376),POINT (1662493.46881893 2462033.316389327)
261,307,93,POINT (1660349.469880249 2466437.0070478376),POINT (1662660.579071721 2456169.7889907383)
261,311,364,POINT (1660349.469880249 2466437.0070478376),POINT (1652807.9042362904 2463536.9075278984)
261,312,308,POINT (1660349.469880249 2466437.0070478376),POINT (1662303.0897686537 2456904.3893593843)
261,315,293,POINT (1660349.469880249 2466437.0070478376),POINT (1654053.2504292019 2459137.2197966864)
261,316,131,POINT (1660349.469880249 2466437.0070478376),POINT (1663565.8158034487 2459830.4921081206)
261,317,248,POINT (1660349.469880249 2466437.0070478376),POINT (1656561.6718655992 2457661.684868133)
261,318,259,POINT (1660349.469880249 2466437.0070478376),POINT (1653339.1134326102 2460605.1822283003)
261,319,232,POINT (1660349.469880249 2466437.0070478376),POINT (1661397.8666290352 2453242.8762872275)
261,320,272,POINT (1660349.469880249 2466437.0070478376),POINT (1665711.2053193129 2455422.885635433)
261,321,132,POINT (1660349.469880249 2466437.0070478376),POINT (1653521.9118158706 2462069.452329916)
261,323,266,POINT (1660349.469880249 2466437.0070478376),POINT (1663740.7466312917 2457631.020914115)
261,332,61,POINT (1660349.469880249 2466437.0070478376),POINT (1657109.830227178 2462055.459549107)
261,333,109,POINT (1660349.469880249 2466437.0070478376),POINT (1655681.308230386 2464990.6658469574)
261,335,300,POINT (1660349.469880249 2466437.0070478376),POINT (1657808.1178620358 2453258.62562017)
261,337,291,POINT (1660349.469880249 2466437.0070478376),POINT (1661421.3535456923 2464235.4880353147)
261,338,347,POINT (1660349.469880249 2466437.0070478376),POINT (1661056.0353274923 2461306.7221280206)
261,339,27,POINT (1660349.469880249 2466437.0070478376),POINT (1662295.4504912612 2453238.843224489)
261,340,165,POINT (1660349.469880249 2466437.0070478376),POINT (1654418.8032109183 2462066.011825512)
261,346,301,POINT (1660349.469880249 2466437.0070478376),POINT (1654236.0222285208 2460601.706869768)
261,347,13,POINT (1660349.469880249 2466437.0070478376),POINT (1657268.1404905948 2452527.7965930174)
261,348,21,POINT (1660349.469880249 2466437.0070478376),POINT (1657458.850839091 2457657.986201712)
261,355,39,POINT (1660349.469880249 2466437.0070478376),POINT (1656910.8275174564 2453262.4672331675)
261,356,294,POINT (1660349.469880249 2466437.0070478376),POINT (1659452.278554183 2466440.5745548396)
261,357,272,POINT (1660349.469880249 2466437.0070478376),POINT (1656204.4627746162 2458395.9207628625)
261,359,236,POINT (1660349.469880249 2466437.0070478376),POINT (1659428.0990875603 2455450.886586648)
261,360,16,POINT (1660349.469880249 2466437.0070478376),POINT (1658006.9567252127 2462051.8651961302)
261,362,39,POINT (1660349.469880249 2466437.0070478376),POINT (1660675.234569206 2451046.26869498)
261,363,229,POINT (1660349.469880249 2466437.0070478376),POINT (1662485.6812871923 2458369.4800756676)
261,364,24,POINT (1660349.469880249 2466437.0070478376),POINT (1661040.388622987 2453977.6572270934)
261,367,282,POINT (1660349.469880249 2466437.0070478376),POINT (1657649.749561368 2462785.8121804916)
261,372,187,POINT (1660349.469880249 2466437.0070478376),POINT (1660317.755557599 2451781.194197096)
261,373,271,POINT (1660349.469880249 2466437.0070478376),POINT (1660516.0295956251 2460576.3032455645)
261,376,194,POINT (1660349.469880249 2466437.0070478376),POINT (1665171.0601406873 2454692.1823867806)
261,381,359,POINT (1660349.469880249 2466437.0070478376),POINT (1662478.0101897833 2454704.4073069287)
261,382,109,POINT (1660349.469880249 2466437.0070478376),POINT (1653513.3931460031 2458406.676628373)
261,385,132,POINT (1660349.469880249 2466437.0070478376),POINT (1657101.6036138115 2458392.258700954)
261,386,249,POINT (1660349.469880249 2466437.0070478376),POINT (1653878.9541661404 2461335.6158826496)
261,387,94,POINT (1660349.469880249 2466437.0070478376),POINT (1661937.9343510042 2453973.6606956436)
261,388,21,POINT (1660349.469880249 2466437.0070478376),POINT (1666251.3585536536 2456153.550951829)
261,390,359,POINT (1660349.469880249 2466437.0070478376),POINT (1666068.8604466259 2454688.030753189)
261,398,241,POINT (1660349.469880249 2466437.0070478376),POINT (1656927.1015693825 2460591.0502135903)
261,399,280,POINT (1660349.469880249 2466437.0070478376),POINT (1652450.9389992873 2464270.5262787812)
261,401,209,POINT (1660349.469880249 2466437.0070478376),POINT (1658348.10342234 2453989.4169811686)
261,403,152,POINT (1660349.469880249 2466437.0070478376),POINT (1654958.6605614892 2462796.3700273978)
261,404,232,POINT (1660349.469880249 2466437.0070478376),POINT (1661032.7393539161 2450311.2706369786)
261,405,228,POINT (1660349.469880249 2466437.0070478376),POINT (1652093.9994590129 2465004.072464375)
261,407,121,POINT (1660349.469880249 2466437.0070478376),POINT (1661778.699564124 2463501.5033349115)
261,408,203,POINT (1660349.469880249 2466437.0070478376),POINT (1656221.1780990376 2465720.8747161366)
261,409,131,POINT (1660349.469880249 2466437.0070478376),POINT (1660333.380239186 2459111.5727744536)
261,410,213,POINT (1660349.469880249 2466437.0070478376),POINT (1658555.1458189916 2466444.1035016505)
261,411,379,POINT (1660349.469880249 2466437.0070478376),POINT (1658364.1896160415 2461317.845671444)
261,412,192,POINT (1660349.469880249 2466437.0070478376),POINT (1659809.5093483622 2465706.843944606)
261,414,112,POINT (1660349.469880249 2466437.0070478376),POINT (1659777.7122191591 2451050.296574424)
261,417,68,POINT (1660349.469880249 2466437.0070478376),POINT (1667149.1995502617 2456149.395537761)
261,423,224,POINT (1660349.469880249 2466437.0070478376),POINT (1664280.8425726332 2458361.580011546)
261,426,352,POINT (1660349.469880249 2466437.0070478376),POINT (1657625.4792180455 2451793.0533817736)
261,427,109,POINT (1660349.469880249 2466437.0070478376),POINT (1651554.2208375433 2464273.818321054)
261,430,286,POINT (1660349.469880249 2466437.0070478376),POINT (1659992.2267755892 2467170.7016893914)
261,431,155,POINT (1660349.469880249 2466437.0070478376),POINT (1658546.8966649086 2462782.2159383167)
261,434,206,POINT (1660349.469880249 2466437.0070478376),POINT (1661215.298428351 2451777.164615246)
261,435,87,POINT (1660349.469880249 2466437.0070478376),POINT (1663025.7444812371 2459100.0050557037)
261,436,54,POINT (1660349.469880249 2466437.0070478376),POINT (1659595.1312231226 2449584.363770795)
261,437,63,POINT (1660349.469880249 2466437.0070478376),POINT (1661580.443979789 2454708.4056260986)
261,438,145,POINT (1660349.469880249 2466437.0070478376),POINT (1658189.677146062 2463516.12696522)
261,439,85,POINT (1660349.469880249 2466437.0070478376),POINT (1660857.807029394 2452512.0541112036)
261,440,302,POINT (1660349.469880249 2466437.0070478376),POINT (1662676.1015708118 2463497.7511697374)
261,442,44,POINT (1660349.469880249 2466437.0070478376),POINT (1656021.7483563945 2456931.073318973)
261,444,179,POINT (1660349.469880249 2466437.0070478376),POINT (1658372.4068360399 2464980.206409157)
261,445,228,POINT (1660349.469880249 2466437.0070478376),POINT (1660150.7401090832 2457646.6599411136)
261,446,165,POINT (1660349.469880249 2466437.0070478376),POINT (1661596.04923765 2462037.103095866)
261,448,77,POINT (1660349.469880249 2466437.0070478376),POINT (1663018.0941398512 2455435.116091568)
261,449,121,POINT (1660349.469880249 2466437.0070478376),POINT (1656761.056262779 2466451.045722319)
